-0.008368701	0.020593699	-0.038723584	0.007556656	-0.022745563	-0.020543857	0.020552171	0.0006578462	0.031269677	0.0137935905	0.011339612	-0.004846528	0.014638851	-0.025311196	-0.0047893994	-0.010889397
-0.013444701	-0.026201846	0.052154057	-0.017014937	0.014344071	-0.012178909	0.029847655	-0.0078414	0.012815418	0.0054868497	0.04392088	-0.023615431	0.015965527	-0.0016103429	0.024417922	-1.1835148e-05
0.017983176	0.0027751357	0.05042225	0.015789684	-0.027487352	-0.020826178	0.011473605	0.031842586	-0.03277627	0.024659423	0.02223092	-0.04962515	-0.0113776885	0.023627428	0.028346473	0.006057201
-0.021001676	0.033677407	0.00454859	-0.020282125	0.016480505	-0.0336084	-0.008688978	0.052041136	0.0077570323	-0.038632467	-0.019210402	0.033187877	-0.01888378	0.014137399	-0.011990797	-0.0010332209
0.031666145	-0.023398742	0.0019039166	-0.027747435	0.038747944	0.04065971	-0.03599222	0.006361963	-0.017829226	-0.0018386978	-0.008721865	0.01714435	-0.028242769	-0.013205404	-0.031489376	-0.023149887
-0.05161009	-0.018382102	-0.026702594	-0.0017659792	0.0027422349	-0.017230777	0.013153144	0.034574494	-0.023403134	-0.04051655	0.014725408	0.0006125114	0.036456656	-0.029880906	0.009933785	0.040089063
-0.0133680515	0.02905111	0.030083805	0.027716149	0.024384724	-0.0273262	-0.01016542	0.050972916	-0.025171814	0.025640735	0.012061043	0.024522912	0.017406385	-0.006683355	0.0029869548	-0.042592324
-0.062702626	0.020224161	-0.00095614686	0.012235748	0.0025536756	0.027245281	0.015623612	-0.016679637	-0.01660979	-0.031208523	-0.022251263	0.018063398	0.011728422	0.034217775	-0.00999168	-0.0021384172
0.017252231	0.01872719	-0.026932336	0.015839962	-0.03297663	-0.020215146	-0.009615131	0.006634856	0.024793532	-0.028302561	0.026695572	0.01470842	-0.044623196	0.0134869	-0.0012831029	0.008909588
0.034873817	0.04267237	0.002823896	0.020849494	-0.0020518252	-0.045046464	0.06025575	-0.013964185	-0.03350748	0.017413745	0.025429174	0.010191277	0.0006310794	-0.021171859	-0.008641695	0.007846332
0.05601244	0.0121457325	-0.011939582	-0.020609923	-0.026586972	0.016991528	-0.021561285	0.03755864	0.00087053585	-0.01672784	0.013400823	-0.022894593	-0.021044817	0.028733717	-0.03476899	0.0203057
-0.00920417	0.03455056	-0.016678605	0.0054152403	0.012216387	0.034076292	-0.017107604	0.024686174	0.03192376	0.06883466	0.04435701	-0.0067041656	-0.010975079	0.023220396	-0.08223553	-0.001843749
-0.060489453	0.023839302	-0.0104613975	0.023773508	0.016692763	0.035281125	0.01819529	-0.02333302	0.017413814	-0.047245726	-0.039278954	-0.00094532495	0.020910272	0.073130354	0.011799282	0.083156265
0.0005324809	0.021623494	0.0016117435	0.046053812	0.006408328	0.049224515	-0.059781656	-0.0050909515	0.037979957	-0.008256044	0.025489923	0.028339088	0.007980569	0.005944813	0.0040454953	0.019405173
0.01417532	-0.009978813	0.018187378	0.010667433	0.0513908	-0.021438932	0.014469089	-0.0014407282	-0.015271305	0.034843143	0.0031987664	-0.0062791505	0.026067233	0.009496568	0.074701555	-0.02600234
0.03460998	0.008695658	0.053026404	0.011899377	0.055674877	0.006238209	-0.016901826	-0.0024789223	0.06634936	-0.013342456	-0.040173993	0.022831062	-0.03600568	0.07011347	-0.05218662	-0.018867167
-0.013333361	-0.0323589	-0.03806132	-0.01263555	0.055336203	-0.0011644051	-0.02436645	0.017854173	-0.052319314	0.043510664	-0.01943421	0.008057677	0.057935737	-0.027123127	0.016716994	-0.034237072
-0.01016328	-0.034686144	-0.010349864	0.018947884	-0.010469111	0.0191393	0.009194969	0.0039980384	-0.051718324	-0.020609193	-0.011368667	0.037934605	0.050446436	0.0077034044	-0.025142206	-0.03002964
0.020734109	0.016649444	-0.010738017	-0.062125098	-0.0030131608	0.03995782	-0.0096388515	0.05539762	-0.0051797763	0.01610446	-0.024596438	-0.015956625	-0.030295048	-0.04570931	0.0037670257	0.09492503
0.033118848	-0.0031338835	-0.0035027494	0.030835029	0.0034040571	-0.054097276	0.0143068405	-0.018413205	-0.026643848	-0.020161413	0.050449625	-0.0078334985	0.014791935	0.003603299	-0.08139382	0.053759728
-0.034958575	-0.028814053	-0.02017922	-0.020849986	-0.032336626	-0.06739077	0.08062591	-0.014389404	5.3055195e-05	-0.055378724	0.031086165	0.0125255985	0.020500196	-0.06268761	0.05117296	-0.01871977
0.031005016	-0.01495861	-0.03561858	-0.029141303	-0.0339847	0.045997616	-0.028197192	0.009379581	0.04124996	0.012048332	-0.089643516	0.07950799	0.02361197	-0.012502538	-0.018994357	-0.0787728
0.026481539	0.065891564	0.07301517	0.029818553	-0.01417164	0.019865023	0.09989274	0.048398864	-0.073727034	-0.051221583	-0.0019089468	0.019583486	-0.06553083	0.031377014	0.037504405	-0.11031806
0.033716243	-0.032473255	-0.04830523	0.09134412	-0.063630536	0.037026152	0.07320189	0.032744825	0.053959128	-0.089648925	0.10242485	0.059741374	0.010176111	0.07991943	0.049889293	-0.029908797
-0.047073808	-0.031989988	0.022045124	0.06396881	-0.05580087	-0.051271364	0.012783842	0.050561786	-0.055193096	0.023409292	-0.007448582	-0.052907202	0.0042616613	0.020331066	-0.09606827	-0.040432982
-0.017710717	0.0286329	-0.10368967	-0.040675648	0.0762462	-0.0072807064	-0.025047453	-0.05706398	0.05386765	0.08876332	0.012556349	-0.039324146	0.081212245	-0.013361061	0.00820969	-0.029226596
-0.016558105	0.07510056	0.053984735	-0.049033776	-0.03252282	0.054588385	0.040098697	-0.046434585	-0.038345497	-0.013212853	0.0033019506	-0.04187648	0.02356318	0.021669345	-0.0237787	-0.04978323
-0.068262145	0.0452389	-0.00959886	-0.10842685	-0.06240506	0.038277954	0.039046228	0.018639069	0.09050843	-0.05625557	-0.042043388	-0.011074823	-0.03720632	-0.056394983	0.06373982	0.0007574054
0.004765078	0.03725469	0.009658713	0.019218655	0.044296756	0.017678762	0.017922128	-0.033751797	-0.04251408	-0.062421475	0.013567161	-0.023365438	0.06401723	-0.013043788	-0.07350684	0.014204839
0.031841822	0.0010192045	0.00050777633	0.06625607	-0.023149934	0.004228938	-0.04573472	-0.031482317	-0.026120514	-0.030135293	0.057330225	0.038703986	-0.059171475	0.04846602	0.025382088	0.05978982
-0.0075990763	-0.020080088	0.008189809	0.052715603	-0.027009014	-0.034041055	-0.06909046	0.06737748	-0.046710327	-0.011674639	0.0069636116	0.005711409	0.019739963	-0.062546305	-0.050604366	0.037320238
-0.027591327	-0.02932206	0.0032710244	-0.025911441	-0.005262032	0.08253431	-0.044216137	-0.014835196	0.0033366003	0.049169563	0.0070936903	-0.054483432	0.011329511	0.023132883	0.032915495	-0.060837246
-0.019475814	-0.10259799	0.030475957	0.07572352	-0.020611305	0.04229094	0.014013944	0.027755974	-0.015682926	-0.07475919	-0.042472735	0.033488117	0.04919127	-0.014614678	0.018636987	-0.04299017
0.0057636644	0.027013801	-0.037433393	0.0048648217	-0.030511893	-0.03276907	-0.07162527	-0.013961897	0.027204202	-0.07227514	-0.0722702	-0.0519541	0.011169865	-0.017911766	-0.090167895	-0.010522089
0.038292505	0.043031365	-0.0019352182	0.02002113	-0.06915205	0.00672862	-0.06519643	0.007537194	-0.025978226	-0.03447921	0.111070916	-0.031128343	-0.018238774	0.06424208	-0.004784093	0.0020229928
0.08181119	0.025949	-0.011537818	-0.064252324	-0.047016554	0.09473157	-0.0008070883	-0.011431497	-0.017079534	-0.04142507	0.016433274	0.0035923694	-0.04632084	0.025132934	0.014033687	0.010345491
0.09657849	-0.05233044	-0.080968015	-0.08030857	-0.07223754	0.034088913	-0.015348312	-0.016954865	-0.048098635	-0.03846567	0.10527277	0.0668023	0.091031305	0.028583765	0.09168061	-0.028104037
